id,avis,clean_avis
com.gameloft.android.ANMP.GloftM5HM,le jeux d'action du monde,world action game
com.gameloft.android.ANMP.GloftM5HM,Cette jeu est magnifique wahouuuuuuu❣️💞❣️❤️‍🔥💔,game magnificent wahouuuuuuuuuuuuuu
com.gameloft.android.ANMP.GloftM5HM,j'adore ce jeu mais pas plus que free fire,love game free fire
com.gameloft.android.ANMP.GloftM5HM,merci c'est un très bon jeux,thank good game
com.gameloft.android.ANMP.GloftM5HM,Le jeux est à coupé le souffle ..félicitations au créateur.,game breathtaking felication creator
com.gameloft.android.ANMP.GloftM5HM,cest chic mais essayer de voir pour qu'on puisse jouer sans connexion,chic try play connection
com.gameloft.android.ANMP.GloftM5HM,j'adore ces genre de jeux et c'est ouf. impeccable,love kind game phew flawless
com.gameloft.android.ANMP.GloftM5HM,Très bonne application. Elle est ce qu'il y a de très formidablement comme jeu de guerre. Les déplacements sont très fluide les tirs sont de précision...🇬🇦,good application tremendously war game trip fluid shot precision
com.gameloft.android.ANMP.GloftM5HM,Il me présente maintenant des erreurs applications arrêtez à cause d'un bug je comprends plus,presents application stop bug understand
com.gameloft.android.ANMP.GloftM5HM,"Ce jeux est bien , avant ça ne sortait pas tout le temps ça commence à le faire",game good come time start
com.gameloft.android.ANMP.GloftM5HM,l'jeux est cool mais le problème c'est que les parties sont discontinu,game cool problem party discontinuous
com.gameloft.android.ANMP.GloftM5HM,non dinons c'est super ça,dinon s great
com.gameloft.android.ANMP.GloftM5HM,bon. jeu assez simple à jouer et intéressant,good pretty simple game play interesting
com.gameloft.android.ANMP.GloftM5HM,Vraiment déçu 😡😡du fait que ce jeux n'est pas compatible sur mon téléphone Samsung A12,disappoint du mean game compatible samsung phone
com.gameloft.android.ANMP.GloftM5HM,"je viens de faire une mise à jour et franchement, je ne peux plus jouer à ce jeu pourtant intéressant. tu ouvres le jeu ,pub , tu scrolle pub, tu changes de page pub. en fait le jeu est devenu un gros tas de pub. et ce qui enerve encore plus, c'est qu'après chaque pub il faut une reconnexion. Pourquoi ? faites de sortes qu'après la pub on revienne directement au jeu. c'est votre droit de faire passer les pubs, mais à ce point, c'est trop. il a franchement perdu de poids ce jeu, revoyez..",update frankly long play interesting game open game pub scrolle pub change pub page fact game big pile ad annoy ad take reconnection kind advertising come directly game right pass pub point s frankly lose game weight
com.gameloft.android.ANMP.GloftM5HM,Beau design graphique,beautiful graphic design
com.gameloft.android.ANMP.GloftM5HM,لعبة رائعة وجميلة جدا,wonderful beautiful game
com.gameloft.android.ANMP.GloftM5HM,j'aime le jeux c'est trop cool,like game cool
com.gameloft.android.ANMP.GloftM5HM,les publicités fréquent nous gêne,frequent advertisement bother
com.gameloft.android.ANMP.GloftM5HM,un jeu de guerre très très réaliste un graphique réaliste,realistic war game realistic graphic
com.gameloft.android.ANMP.GloftM5HM,"un très bon jeux , c'est plus que magnifique",good game beautiful
com.gameloft.android.ANMP.GloftM5HM,"Trop de Hackers. 95% des joueurs ont du Hack, ce jeux est mort",hacker player hack game dead
com.gameloft.android.ANMP.GloftM5HM,ceu jeux est génial 👍🏾👍🏾 merci,ceu game great thank
com.gameloft.android.ANMP.GloftM5HM,"Un bon jeu mais qui est ruiné par les pub et l’équilibrage. Impossible de jouer 2 parties sans avoir une pub entre mais le pire reste l’équilibrage. On tombe contre des gens qui ne se lavent pas et on se fait démonter, ce qui rend le multijoueur compliqué à apprécier. Mais sinon bon jeu.",good game ruin advertising balance impossible play part ad bad remains balance fall people wash dismantled make multiplayer complicated appreciate good game
com.gameloft.android.ANMP.GloftM5HM,Le jeu n'est pas mal le graphisme non plus par contre il va vraiment falloir revoir les conditions pour se procurer de nouvels armes c vraiment pénible d'en obtenir,game badly graphic review condition new weapon c painful
com.gameloft.android.ANMP.GloftM5HM,"super top,c'est le jeu online le plus réaliste et immersif auquel j'ai eu l'occasion de jouer, franchement je vous le recommande fortement,. c'était le @zensvn",super realistic immersive online game opportunity play frankly highly recommend zensvn
com.gameloft.android.ANMP.GloftM5HM,"Franchement meilleur campagne que mw2 (2009) je suis pas déçu,bon on veut juste une version remaster de mc3 et 4 mais c'est pas grave la série reste un banger Merci Gameloft",frankly good campaign mw disappoint want remaster version mc matter series remain banger thank gameloft
com.gameloft.android.ANMP.GloftM5HM,C'est dingue ce jeu ! Je l'adore.,game crazy love
com.gameloft.android.ANMP.GloftM5HM,Super jeu je valide...,great game validate
com.gameloft.android.ANMP.GloftM5HM,50/50 rien à reprocher tout est parfait comme dans un film d'action...,reproach perfect action film
com.gameloft.android.ANMP.GloftM5HM,jeu voulais un jeux suis satisfait 💯💥👍💪,game want game satisfy
com.gameloft.android.ANMP.GloftM5HM,Graphismes à améliorer mais le contenu est plutôt bon rien à signaler,graphic improve content pretty good report
com.gameloft.android.ANMP.GloftM5HM,les gars c'est un excellent jeu de guerre,guy excellent war game
com.gameloft.android.ANMP.GloftM5HM,super jeux par contre pas moyen de recharger seul,great game hand way recharge
com.gameloft.android.ANMP.GloftM5HM,On ne parviens plus à télécharger obb du jeux,long download obb game
com.gameloft.android.ANMP.GloftM5HM,Le jeu est vraiment cool j'aime le jeux,game cool like game
com.gameloft.android.ANMP.GloftM5HM,bonsoir... graphiquement génial 😍😍😍 le tir automatique vraiment nul... l'histoire très bien...,good evening graphically great wor automatic shoot zero story
com.gameloft.android.ANMP.GloftM5HM,Super jeux et le graphique et très bien 👍,great game graphic
com.gameloft.android.ANMP.GloftM5HM,je pense que c'est un bon jeux,think good game
com.gameloft.android.ANMP.GloftM5HM,ça fonctionne pas gratuit,not work free
com.gameloft.android.ANMP.GloftM5HM,se jeux est tre magnifique sa me plaît beaucoup,game beautiful like lot
com.gameloft.android.ANMP.GloftM5HM,j'adore ce jeux le graphisme est bon super jeux continuer à produire des jeux comme ça c'est super,love game graphic good great game continue produce game like great
com.gameloft.android.ANMP.GloftM5HM,"Ce jeu m'énerve 😡🤬 , je n'arrive pas télécharger le reste des Mo. Ça s'arrête seulement à 1.1049Mo",game annoy not download rest mo stop mo
com.gameloft.android.ANMP.GloftM5HM,افضل لعبةحربية لانها تمتلهجوم تكتكي,good warfare game attack
com.gameloft.android.ANMP.GloftM5HM,"C'est vraiment un jeu génial,franchement entre les graphismes,le gameplay et le dynamisme du jeu vraiment je met 20/20 bravo aux développeurs c'est vraiment digne d'un jeu de console alors là je regrette pas de l'avoir pris!!!👌👍🥰",great game frankly graphic gameplay dynamism game bravo developer worthy console game not regret take
com.gameloft.android.ANMP.GloftM5HM,أحسن لعبة بالعالم,good game world
com.gameloft.android.ANMP.GloftM5HM,supr chic je kiff,supr chic like
com.gameloft.android.ANMP.GloftM5HM,quelle que bug quand je vise mais sinon bon graphisme et en passant je fais des tutos Scotyki gaming,bug aim good graphic pass scotyki gaming tutorial
com.gameloft.android.ANMP.GloftM5HM,"Pas mal, pas mal mais vite terminé.",bad bad quickly finish
com.gameloft.android.ANMP.GloftM5HM,Franchement pour un jeu mobile c'est super fort mais vraiment une pépite les armes sont vraiment cool et jouissif pour les modifs qu'on peut faire,frankly mobile game super strong nugget weapon cool enjoyable change
com.gameloft.android.ANMP.GloftM5HM,"meilleur jeu. le hic est que si on pouvait le jouer hors ligne, cela serait encore mieux",good game problem play offline well
com.gameloft.android.ANMP.GloftM5HM,"Terrible game , but the problem actually , suport stupid questions and behaviour from gemini IA is so anoying so find an other way to pay...,i try m'y best, but use a other phone to pay create forbiden answer.",terrible game problem actually suport stupid question behaviour gemini ia anoying find way payi try good use phone pay create forbiden answer
com.gameloft.android.ANMP.GloftM5HM,Application formidable pour jeux sexuels menottes,formidable application sexual menot game
com.gameloft.android.ANMP.GloftM5HM,"La plupart des joueurs ont piraté le jeu et vous ne pouvez pas jouer avec vos capacités de triche dans l'ensemble du jeu en plusieurs modes, tels que les personnages importants, l'équipe ou le libre. Le jeu est devenu négligé par vous et n'est plus comme avant 2015",player hack game play cheating capacity entire game mode important character team free game neglect long
com.gameloft.android.ANMP.GloftM5HM,le jeu est super je le conseille à tous le monde 😎😎,game great recommend
com.gameloft.android.ANMP.GloftM5HM,"je trouve ça très cool 👍👊. C'est un meilleur jeux très intéressant. Mais il y a un problème avec le jeux,on ne peut pas le jouer sans connexion internet.",find cool well interesting game problem game play internet connection
com.gameloft.android.ANMP.GloftM5HM,Un bon jeux s'il vous plaît mess à jour,good game mess date
com.gameloft.android.ANMP.GloftM5HM,je crois le jeux est géniale,believe game great
com.gameloft.android.ANMP.GloftM5HM,Jeux vraiment super graphisme jouabilité tous est parfait le gros problème est que on as des énergie de jeux limiter et ça peut êtres enervant et le mode multi joueurs pour quoi c’est le meilleur surtout dans le truc mêle générale oallalalala c’est trop top🤩,game great graphic playable perfect big problem limited game energy annoy multi play mode well especially thing mix general oallalala
com.gameloft.android.ANMP.GloftM5HM,"Le jeu est plutôt cool mais ya trop de publicité et ça j'aime pas. 3 étoiles pour le game, je retire 2 étoiles a cause des pubs dommage.",game pretty cool advertising not like star game remove star shame
com.gameloft.android.ANMP.GloftM5HM,"A very nice game, I recommend downloading from the App Store, you will not regret it. merci bcp",nice game recommend download app store regret merci bcp
com.gameloft.android.ANMP.GloftM5HM,Le meilleur jeux mais les pubs gâche notre mission,good game pub spoil mission
com.gameloft.android.ANMP.GloftM5HM,"Ce jeu est vraiment incroyable avec la nouvelle version, vous êtes les meilleurs mc5",game incredible new version good mc
com.gameloft.android.ANMP.GloftM5HM,c'est un très bon jeux je vous recommande de jouer ce jeux,good game recommend play game
com.gameloft.android.ANMP.GloftM5HM,Très bon jeux de toute ma vie,good game life
com.gameloft.android.ANMP.GloftM5HM,the game is fair 👌🏾 but why is there no offline mode? why? 😭,game fair offline mode
com.gameloft.android.ANMP.GloftM5HM,"Le jeu était sans défaut il y a un, maintenant on ne peut plus jouer tranquillement avec des pubs après chaque partie de jeu d'autres en plus après chaque pub le jeu recommence. Si çà continue comme ça, je ne jouerai plus à ce jeu.",game flawless long play quietly pub game addition ad game start continue like long play game
com.gameloft.android.ANMP.GloftM5HM,Je pense que j'apprécierai son expérience,think appreciate experience
com.gameloft.android.ANMP.GloftM5HM,Ça fait presque 15min que le jeu ne charge pas alors que je viens à peine de l’installer,minute game load instal
com.gameloft.android.ANMP.GloftM5HM,"Le jeux est magnifique mais le fait qu'on ne peux pas voir en infrarouge,pas de désert eagle, en bref il n'y a pas assez de fonctionnalités de guerre comme dans Call of duty modern Warfare",game magnificent fact infrared eagle desert short war feature modern warfare
com.gameloft.android.ANMP.GloftM5HM,Meilleurs jeux! Merci beaucoup!,good game thank
com.gameloft.android.ANMP.GloftM5HM,Trop cool je vous le recommande vivement,cool highly recommend
com.gameloft.android.ANMP.GloftM5HM,tro cool 👍👍👍👍👍,believe cool especially
com.gameloft.android.ANMP.GloftM5HM,très bon jeu gratuit et se noue avec connexion internet,good free game tie internet connection
com.gameloft.android.ANMP.GloftM5HM,"superbe ce jeu , j'adore",superb game love
com.gameloft.android.ANMP.GloftM5HM,C'est le meilleur jeux de combat à nul autre pareil le bémol c'est le fait qu'il soit en ligne sinon tout es réussi et je l'aime bien 💪🏾,good fighting game downside fact online successful like
